timestamp,user_id,event_type,ip_address,asn,country_code,user_agent,device_fingerprint,session_id,session_duration_seconds,auth_method,mfa_used,success
2026-01-04T06:30:00,user_16,login,10.1.17.36,64513,NG,ua-3,dev-user_16-0,s-user_16-145,960,password,true,true
2026-01-04T06:40:00,user_17,login,10.2.18.37,64514,NG,ua-0,dev-user_17-1,s-user_17-145,1080,password,true,true
2026-01-04T06:50:00,user_18,login,10.3.0.38,64515,NG,ua-1,dev-user_18-2,s-user_18-145,1200,password,true,true
2026-01-04T07:00:00,user_19,login,10.4.1.39,64510,NG,ua-2,dev-user_19-0,s-user_19-146,1320,password,false,true
2026-01-04T07:10:00,user_20,login,10.5.2.40,64511,NG,ua-3,dev-user_20-1,s-user_20-146,1440,password,true,true
2026-01-04T07:20:00,user_01,login,10.6.3.41,64512,NG,ua-0,dev-user_01-2,s-user_01-146,1560,sso,true,true
2026-01-04T07:30:00,user_02,login,10.0.4.42,64513,NG,ua-1,dev-user_02-0,s-user_02-147,600,password,true,true
2026-01-04T07:40:00,user_03,login,10.1.5.43,64514,US,ua-2,dev-user_03-1,s-user_03-147,720,password,true,true
2026-01-04T07:50:00,user_04,login,10.2.6.44,64515,NG,ua-3,dev-user_04-2,s-user_04-147,840,password,true,true
2026-01-04T08:00:00,user_05,failed_login,10.3.7.45,64510,NG,ua-0,dev-user_05-0,s-user_05-148,960,password,false,false
2026-01-04T08:10:00,user_06,login,10.4.8.46,64511,NG,ua-1,dev-user_06-1,s-user_06-148,1080,password,true,true
2026-01-04T08:20:00,user_07,login,10.5.9.47,64512,NG,ua-2,dev-user_07-2,s-user_07-148,1200,password,true,true
2026-01-04T08:30:00,user_08,login,10.6.10.48,64513,NG,ua-3,dev-user_08-0,s-user_08-149,1320,password,true,true
2026-01-04T08:40:00,user_09,login,10.0.11.49,64514,NG,ua-0,dev-user_09-1,s-user_09-149,1440,sso,true,true
2026-01-04T08:50:00,user_10,login,10.1.12.50,64515,NG,ua-1,dev-user_10-2,s-user_10-149,1560,password,true,true
2026-01-04T09:00:00,user_11,login,10.2.13.51,64510,NG,ua-2,dev-user_11-0,s-user_11-150,600,password,false,true
2026-01-04T09:10:00,user_12,login,10.3.14.52,64511,NG,ua-3,dev-user_12-1,s-user_12-150,720,password,true,true
2026-01-04T09:20:00,user_13,login,10.4.15.53,64512,NG,ua-0,dev-user_13-2,s-user_13-150,840,password,true,true
2026-01-04T09:30:00,user_14,login,10.5.16.54,64513,NG,ua-1,dev-user_14-0,s-user_14-151,960,password,true,true
2026-01-04T09:40:00,user_15,login,10.6.17.55,64514,NG,ua-2,dev-user_15-1,s-user_15-151,1080,password,true,true
2026-01-04T09:50:00,user_16,login,10.0.18.56,64515,US,ua-3,dev-user_16-2,s-user_16-151,1200,password,true,true
2026-01-04T10:00:00,user_17,login,10.1.0.57,64510,NG,ua-0,dev-user_17-0,s-user_17-152,1320,sso,false,true
2026-01-04T10:10:00,user_18,login,10.2.1.58,64511,NG,ua-1,dev-user_18-1,s-user_18-152,1440,password,true,true
2026-01-04T10:20:00,user_19,login,10.3.2.59,64512,NG,ua-2,dev-user_19-2,s-user_19-152,1560,password,true,true
2026-01-04T10:30:00,user_20,login,10.4.3.60,64513,NG,ua-3,dev-user_20-0,s-user_20-153,600,password,true,true
2026-01-04T10:40:00,user_01,login,10.5.4.61,64514,NG,ua-0,dev-user_01-1,s-user_01-153,720,password,true,true
2026-01-04T10:50:00,user_02,login,10.6.5.62,64515,NG,ua-1,dev-user_02-2,s-user_02-153,840,password,true,true
2026-01-04T11:00:00,user_03,login,10.0.6.63,64510,NG,ua-2,dev-user_03-0,s-user_03-154,960,password,false,true
2026-01-04T11:10:00,user_04,login,10.1.7.64,64511,NG,ua-3,dev-user_04-1,s-user_04-154,1080,password,true,true
2026-01-04T11:20:00,user_05,login,10.2.8.65,64512,NG,ua-0,dev-user_05-2,s-user_05-154,1200,sso,true,true
2026-01-04T11:30:00,user_06,login,10.3.9.66,64513,NG,ua-1,dev-user_06-0,s-user_06-155,1320,password,true,true
2026-01-04T11:40:00,user_07,login,10.4.10.67,64514,NG,ua-2,dev-user_07-1,s-user_07-155,1440,password,true,true
2026-01-04T11:50:00,user_08,login,10.5.11.68,64515,NG,ua-3,dev-user_08-2,s-user_08-155,1560,password,true,true
2026-01-04T12:00:00,user_09,login,10.6.12.69,64510,US,ua-0,dev-user_09-0,s-user_09-156,600,password,false,true
2026-01-04T12:10:00,user_10,login,10.0.13.70,64511,NG,ua-1,dev-user_10-1,s-user_10-156,720,password,true,true
2026-01-04T12:20:00,user_11,login,10.1.14.71,64512,NG,ua-2,dev-user_11-2,s-user_11-156,840,password,true,true
2026-01-04T12:30:00,user_12,login,10.2.15.72,64513,NG,ua-3,dev-user_12-0,s-user_12-157,960,password,true,true
2026-01-04T12:40:00,user_13,login,10.3.16.73,64514,NG,ua-0,dev-user_13-1,s-user_13-157,1080,sso,true,true
2026-01-04T12:50:00,user_14,login,10.4.17.74,64515,NG,ua-1,dev-user_14-2,s-user_14-157,1200,password,true,true
2026-01-04T13:00:00,user_15,login,10.5.18.75,64510,NG,ua-2,dev-user_15-0,s-user_15-158,1320,password,false,true
2026-01-04T13:10:00,user_16,login,10.6.0.76,64511,NG,ua-3,dev-user_16-1,s-user_16-158,1440,password,true,true
2026-01-04T13:20:00,user_17,login,10.0.1.77,64512,NG,ua-0,dev-user_17-2,s-user_17-158,1560,password,true,true
2026-01-04T13:30:00,user_18,login,10.1.2.78,64513,NG,ua-1,dev-user_18-0,s-user_18-159,600,password,true,true
2026-01-04T13:40:00,user_19,login,10.2.3.79,64514,NG,ua-2,dev-user_19-1,s-user_19-159,720,password,true,true
2026-01-04T13:50:00,user_20,login,10.3.4.80,64515,NG,ua-3,dev-user_20-2,s-user_20-159,840,password,true,true
2026-01-04T14:00:00,user_01,login,10.4.5.81,64510,NG,ua-0,dev-user_01-0,s-user_01-160,960,sso,false,true
2026-01-04T14:10:00,user_02,failed_login,10.5.6.82,64511,US,ua-1,dev-user_02-1,s-user_02-160,1080,password,true,false
2026-01-04T14:20:00,user_03,login,10.6.7.83,64512,NG,ua-2,dev-user_03-2,s-user_03-160,1200,password,true,true
2026-01-04T14:30:00,user_04,login,10.0.8.84,64513,NG,ua-3,dev-user_04-0,s-user_04-161,1320,password,true,true
2026-01-04T14:40:00,user_05,login,10.1.9.85,64514,NG,ua-0,dev-user_05-1,s-user_05-161,1440,password,true,true
2026-01-04T14:50:00,user_06,login,10.2.10.86,64515,NG,ua-1,dev-user_06-2,s-user_06-161,1560,password,true,true
2026-01-04T15:00:00,user_07,login,10.3.11.87,64510,NG,ua-2,dev-user_07-0,s-user_07-162,600,password,false,true
2026-01-04T15:10:00,user_08,login,10.4.12.88,64511,NG,ua-3,dev-user_08-1,s-user_08-162,720,password,true,true
2026-01-04T15:20:00,user_09,login,10.5.13.89,64512,NG,ua-0,dev-user_09-2,s-user_09-162,840,sso,true,true
2026-01-04T15:30:00,user_10,login,10.6.14.90,64513,NG,ua-1,dev-user_10-0,s-user_10-163,960,password,true,true
2026-01-04T15:40:00,user_11,login,10.0.15.91,64514,NG,ua-2,dev-user_11-1,s-user_11-163,1080,password,true,true
2026-01-04T15:50:00,user_12,login,10.1.16.92,64515,NG,ua-3,dev-user_12-2,s-user_12-163,1200,password,true,true
2026-01-04T16:00:00,user_13,login,10.2.17.93,64510,NG,ua-0,dev-user_13-0,s-user_13-164,1320,password,false,true
2026-01-04T16:10:00,user_14,login,10.3.18.94,64511,NG,ua-1,dev-user_14-1,s-user_14-164,1440,password,true,true
2026-01-04T16:20:00,user_15,login,10.4.0.95,64512,US,ua-2,dev-user_15-2,s-user_15-164,1560,password,true,true
2026-01-04T16:30:00,user_16,login,10.5.1.96,64513,NG,ua-3,dev-user_16-0,s-user_16-165,600,password,true,true
2026-01-04T16:40:00,user_17,login,10.6.2.97,64514,NG,ua-0,dev-user_17-1,s-user_17-165,720,sso,true,true
2026-01-04T16:50:00,user_18,login,10.0.3.98,64515,NG,ua-1,dev-user_18-2,s-user_18-165,840,password,true,true
2026-01-04T17:00:00,user_19,login,10.1.4.99,64510,NG,ua-2,dev-user_19-0,s-user_19-166,960,password,false,true
2026-01-04T17:10:00,user_20,login,10.2.5.100,64511,NG,ua-3,dev-user_20-1,s-user_20-166,1080,password,true,true
2026-01-04T17:20:00,user_01,login,10.3.6.101,64512,NG,ua-0,dev-user_01-2,s-user_01-166,1200,password,true,true
2026-01-04T17:30:00,user_02,login,10.4.7.102,64513,NG,ua-1,dev-user_02-0,s-user_02-167,1320,password,true,true
2026-01-04T17:40:00,user_03,login,10.5.8.103,64514,NG,ua-2,dev-user_03-1,s-user_03-167,1440,password,true,true
2026-01-04T17:50:00,user_04,login,10.6.9.104,64515,NG,ua-3,dev-user_04-2,s-user_04-167,1560,password,true,true
2026-01-04T18:00:00,user_05,login,10.0.10.105,64510,NG,ua-0,dev-user_05-0,s-user_05-168,600,sso,false,true
2026-01-04T18:10:00,user_06,login,10.1.11.106,64511,NG,ua-1,dev-user_06-1,s-user_06-168,720,password,true,true
2026-01-04T18:20:00,user_07,login,10.2.12.107,64512,NG,ua-2,dev-user_07-2,s-user_07-168,840,password,true,true
2026-01-04T18:30:00,user_08,login,10.3.13.108,64513,US,ua-3,dev-user_08-0,s-user_08-169,960,password,true,true
2026-01-04T18:40:00,user_09,login,10.4.14.109,64514,NG,ua-0,dev-user_09-1,s-user_09-169,1080,password,true,true
2026-01-04T18:50:00,user_10,login,10.5.15.110,64515,NG,ua-1,dev-user_10-2,s-user_10-169,1200,password,true,true
2026-01-04T19:00:00,user_11,login,10.6.16.111,64510,NG,ua-2,dev-user_11-0,s-user_11-170,1320,password,false,true
2026-01-04T19:10:00,user_12,login,10.0.17.112,64511,NG,ua-3,dev-user_12-1,s-user_12-170,1440,password,true,true
2026-01-04T19:20:00,user_13,login,10.1.18.113,64512,NG,ua-0,dev-user_13-2,s-user_13-170,1560,sso,true,true
2026-01-04T19:30:00,user_14,login,10.2.0.114,64513,NG,ua-1,dev-user_14-0,s-user_14-171,600,password,true,true
2026-01-04T19:40:00,user_15,login,10.3.1.115,64514,NG,ua-2,dev-user_15-1,s-user_15-171,720,password,true,true
2026-01-04T19:50:00,user_16,login,10.4.2.116,64515,NG,ua-3,dev-user_16-2,s-user_16-171,840,password,true,true
2026-01-04T20:00:00,user_17,login,10.5.3.117,64510,NG,ua-0,dev-user_17-0,s-user_17-172,960,password,false,true
2026-01-04T20:10:00,user_18,login,10.6.4.118,64511,NG,ua-1,dev-user_18-1,s-user_18-172,1080,password,true,true
2026-01-04T20:20:00,user_19,failed_login,10.0.5.119,64512,NG,ua-2,dev-user_19-2,s-user_19-172,1200,password,true,false
2026-01-04T20:30:00,user_20,login,10.1.6.120,64513,NG,ua-3,dev-user_20-0,s-user_20-173,1320,password,true,true
2026-01-04T20:40:00,user_01,login,10.2.7.121,64514,US,ua-0,dev-user_01-1,s-user_01-173,1440,sso,true,true
2026-01-04T20:50:00,user_02,login,10.3.8.122,64515,NG,ua-1,dev-user_02-2,s-user_02-173,1560,password,true,true
2026-01-04T21:00:00,user_03,login,10.4.9.123,64510,NG,ua-2,dev-user_03-0,s-user_03-174,600,password,false,true
2026-01-04T21:10:00,user_04,login,10.5.10.124,64511,NG,ua-3,dev-user_04-1,s-user_04-174,720,password,true,true
2026-01-04T21:20:00,user_05,login,10.6.11.125,64512,NG,ua-0,dev-user_05-2,s-user_05-174,840,password,true,true
2026-01-04T21:30:00,user_06,login,10.0.12.126,64513,NG,ua-1,dev-user_06-0,s-user_06-175,960,password,true,true
2026-01-04T21:40:00,user_07,login,10.1.13.127,64514,NG,ua-2,dev-user_07-1,s-user_07-175,1080,password,true,true
2026-01-04T21:50:00,user_08,login,10.2.14.128,64515,NG,ua-3,dev-user_08-2,s-user_08-175,1200,password,true,true
2026-01-04T22:00:00,user_09,login,10.3.15.129,64510,NG,ua-0,dev-user_09-0,s-user_09-176,1320,sso,false,true
2026-01-04T22:10:00,user_10,login,10.4.16.130,64511,NG,ua-1,dev-user_10-1,s-user_10-176,1440,password,true,true
2026-01-04T22:20:00,user_11,login,10.5.17.131,64512,NG,ua-2,dev-user_11-2,s-user_11-176,1560,password,true,true
2026-01-04T22:30:00,user_12,login,10.6.18.132,64513,NG,ua-3,dev-user_12-0,s-user_12-177,600,password,true,true
2026-01-04T22:40:00,user_13,login,10.0.0.133,64514,NG,ua-0,dev-user_13-1,s-user_13-177,720,password,true,true
2026-01-04T22:50:00,user_14,login,10.1.1.134,64515,US,ua-1,dev-user_14-2,s-user_14-177,840,password,true,true
2026-01-04T23:00:00,user_15,login,10.2.2.135,64510,NG,ua-2,dev-user_15-0,s-user_15-178,960,password,false,true
2026-01-04T23:10:00,user_16,login,10.3.3.136,64511,NG,ua-3,dev-user_16-1,s-user_16-178,1080,password,true,true
2026-01-04T23:20:00,user_17,login,10.4.4.137,64512,NG,ua-0,dev-user_17-2,s-user_17-178,1200,sso,true,true
2026-01-04T23:30:00,user_18,login,10.5.5.138,64513,NG,ua-1,dev-user_18-0,s-user_18-179,1320,password,true,true
2026-01-04T23:40:00,user_19,login,10.6.6.139,64514,NG,ua-2,dev-user_19-1,s-user_19-179,1440,password,true,true
2026-01-04T23:50:00,user_20,login,10.0.7.140,64515,NG,ua-3,dev-user_20-2,s-user_20-179,1560,password,true,true
2026-01-05T00:00:00,user_01,login,10.1.8.141,64510,NG,ua-0,dev-user_01-0,s-user_01-180,600,password,false,true
2026-01-05T00:10:00,user_02,login,10.2.9.142,64511,NG,ua-1,dev-user_02-1,s-user_02-180,720,password,true,true
2026-01-05T00:20:00,user_03,login,10.3.10.143,64512,NG,ua-2,dev-user_03-2,s-user_03-180,840,password,true,true
2026-01-05T00:30:00,user_04,login,10.4.11.144,64513,NG,ua-3,dev-user_04-0,s-user_04-181,960,password,true,true
2026-01-05T00:40:00,user_05,login,10.5.12.145,64514,NG,ua-0,dev-user_05-1,s-user_05-181,1080,sso,true,true
2026-01-05T00:50:00,user_06,login,10.6.13.146,64515,NG,ua-1,dev-user_06-2,s-user_06-181,1200,password,true,true
2026-01-05T01:00:00,user_07,login,10.0.14.147,64510,US,ua-2,dev-user_07-0,s-user_07-182,1320,password,false,true
2026-01-05T01:10:00,user_08,login,10.1.15.148,64511,NG,ua-3,dev-user_08-1,s-user_08-182,1440,password,true,true
2026-01-05T01:20:00,user_09,login,10.2.16.149,64512,NG,ua-0,dev-user_09-2,s-user_09-182,1560,password,true,true
2026-01-05T01:30:00,user_10,login,10.3.17.150,64513,NG,ua-1,dev-user_10-0,s-user_10-183,600,password,true,true
2026-01-05T01:40:00,user_11,login,10.4.18.151,64514,NG,ua-2,dev-user_11-1,s-user_11-183,720,password,true,true
2026-01-05T01:50:00,user_12,login,10.5.0.152,64515,NG,ua-3,dev-user_12-2,s-user_12-183,840,password,true,true
2026-01-05T02:00:00,user_13,login,10.6.1.153,64510,NG,ua-0,dev-user_13-0,s-user_13-184,960,sso,false,true
2026-01-05T02:10:00,user_14,login,10.0.2.154,64511,NG,ua-1,dev-user_14-1,s-user_14-184,1080,password,true,true
2026-01-05T02:20:00,user_15,login,10.1.3.155,64512,NG,ua-2,dev-user_15-2,s-user_15-184,1200,password,true,true
2026-01-05T02:30:00,user_16,failed_login,10.2.4.156,64513,NG,ua-3,dev-user_16-0,s-user_16-185,1320,password,true,false
2026-01-05T02:40:00,user_17,login,10.3.5.157,64514,NG,ua-0,dev-user_17-1,s-user_17-185,1440,password,true,true
2026-01-05T02:50:00,user_18,login,10.4.6.158,64515,NG,ua-1,dev-user_18-2,s-user_18-185,1560,password,true,true
2026-01-05T03:00:00,user_19,login,10.5.7.159,64510,NG,ua-2,dev-user_19-0,s-user_19-186,600,password,false,true
2026-01-05T03:10:00,user_20,login,10.6.8.160,64511,US,ua-3,dev-user_20-1,s-user_20-186,720,password,true,true
2026-01-05T03:20:00,user_01,login,10.0.9.161,64512,NG,ua-0,dev-user_01-2,s-user_01-186,840,sso,true,true
2026-01-05T03:30:00,user_02,login,10.1.10.162,64513,NG,ua-1,dev-user_02-0,s-user_02-187,960,password,true,true
2026-01-05T03:40:00,user_03,login,10.2.11.163,64514,NG,ua-2,dev-user_03-1,s-user_03-187,1080,password,true,true
2026-01-05T03:50:00,user_04,login,10.3.12.164,64515,NG,ua-3,dev-user_04-2,s-user_04-187,1200,password,true,true
2026-01-05T04:00:00,user_05,login,10.4.13.165,64510,NG,ua-0,dev-user_05-0,s-user_05-188,1320,password,false,true
2026-01-05T04:10:00,user_06,login,10.5.14.166,64511,NG,ua-1,dev-user_06-1,s-user_06-188,1440,password,true,true
2026-01-05T04:20:00,user_07,login,10.6.15.167,64512,NG,ua-2,dev-user_07-2,s-user_07-188,1560,password,true,true
2026-01-05T04:30:00,user_08,login,10.0.16.168,64513,NG,ua-3,dev-user_08-0,s-user_08-189,600,password,true,true
2026-01-05T04:40:00,user_09,login,10.1.17.169,64514,NG,ua-0,dev-user_09-1,s-user_09-189,720,sso,true,true
2026-01-05T04:50:00,user_10,login,10.2.18.170,64515,NG,ua-1,dev-user_10-2,s-user_10-189,840,password,true,true
2026-01-05T05:00:00,user_11,login,10.3.0.171,64510,NG,ua-2,dev-user_11-0,s-user_11-190,960,password,false,true
2026-01-05T05:10:00,user_12,login,10.4.1.172,64511,NG,ua-3,dev-user_12-1,s-user_12-190,1080,password,true,true
2026-01-05T05:20:00,user_13,login,10.5.2.173,64512,US,ua-0,dev-user_13-2,s-user_13-190,1200,password,true,true
2026-01-05T05:30:00,user_14,login,10.6.3.174,64513,NG,ua-1,dev-user_14-0,s-user_14-191,1320,password,true,true
2026-01-05T05:40:00,user_15,login,10.0.4.175,64514,NG,ua-2,dev-user_15-1,s-user_15-191,1440,password,true,true
2026-01-05T05:50:00,user_16,login,10.1.5.176,64515,NG,ua-3,dev-user_16-2,s-user_16-191,1560,password,true,true
2026-01-05T06:00:00,user_17,login,10.2.6.177,64510,NG,ua-0,dev-user_17-0,s-user_17-192,600,sso,false,true
2026-01-05T06:10:00,user_18,login,10.3.7.178,64511,NG,ua-1,dev-user_18-1,s-user_18-192,720,password,true,true
2026-01-05T06:20:00,user_19,login,10.4.8.179,64512,NG,ua-2,dev-user_19-2,s-user_19-192,840,password,true,true
2026-01-05T06:30:00,user_20,login,10.5.9.180,64513,NG,ua-3,dev-user_20-0,s-user_20-193,960,password,true,true
2026-01-05T06:40:00,user_01,login,10.6.10.181,64514,NG,ua-0,dev-user_01-1,s-user_01-193,1080,password,true,true
2026-01-05T06:50:00,user_02,login,10.0.11.182,64515,NG,ua-1,dev-user_02-2,s-user_02-193,1200,password,true,true
2026-01-05T07:00:00,user_03,login,10.1.12.183,64510,NG,ua-2,dev-user_03-0,s-user_03-194,1320,password,false,true
2026-01-05T07:10:00,user_04,login,10.2.13.184,64511,NG,ua-3,dev-user_04-1,s-user_04-194,1440,password,true,true
2026-01-05T07:20:00,user_05,login,10.3.14.185,64512,NG,ua-0,dev-user_05-2,s-user_05-194,1560,sso,true,true
2026-01-05T07:30:00,user_06,login,10.4.15.186,64513,US,ua-1,dev-user_06-0,s-user_06-195,600,password,true,true
2026-01-05T07:40:00,user_07,login,10.5.16.187,64514,NG,ua-2,dev-user_07-1,s-user_07-195,720,password,true,true
2026-01-05T07:50:00,user_08,login,10.6.17.188,64515,NG,ua-3,dev-user_08-2,s-user_08-195,840,password,true,true
2026-01-05T08:00:00,user_09,login,10.0.18.189,64510,NG,ua-0,dev-user_09-0,s-user_09-196,960,password,false,true
2026-01-05T08:10:00,user_10,login,10.1.0.190,64511,NG,ua-1,dev-user_10-1,s-user_10-196,1080,password,true,true
2026-01-05T08:20:00,user_11,login,10.2.1.191,64512,NG,ua-2,dev-user_11-2,s-user_11-196,1200,password,true,true
2026-01-05T08:30:00,user_12,login,10.3.2.192,64513,NG,ua-3,dev-user_12-0,s-user_12-197,1320,password,true,true
2026-01-05T08:40:00,user_13,failed_login,10.4.3.193,64514,NG,ua-0,dev-user_13-1,s-user_13-197,1440,sso,true,false
2026-01-05T08:50:00,user_14,login,10.5.4.194,64515,NG,ua-1,dev-user_14-2,s-user_14-197,1560,password,true,true
2026-01-05T09:00:00,user_15,login,10.6.5.195,64510,NG,ua-2,dev-user_15-0,s-user_15-198,600,password,false,true
2026-01-05T09:10:00,user_16,login,10.0.6.196,64511,NG,ua-3,dev-user_16-1,s-user_16-198,720,password,true,true
2026-01-05T09:20:00,user_17,login,10.1.7.197,64512,NG,ua-0,dev-user_17-2,s-user_17-198,840,password,true,true
2026-01-05T09:30:00,user_18,login,10.2.8.198,64513,NG,ua-1,dev-user_18-0,s-user_18-199,960,password,true,true
2026-01-05T09:40:00,user_19,login,10.3.9.199,64514,US,ua-2,dev-user_19-1,s-user_19-199,1080,password,true,true
2026-01-05T09:50:00,user_20,login,10.4.10.200,64515,NG,ua-3,dev-user_20-2,s-user_20-199,1200,password,true,true
2026-01-05T10:00:00,user_01,login,10.5.11.1,64510,NG,ua-0,dev-user_01-0,s-user_01-200,1320,sso,false,true
2026-01-05T10:10:00,user_02,login,10.6.12.2,64511,NG,ua-1,dev-user_02-1,s-user_02-200,1440,password,true,true
2026-01-05T10:20:00,user_03,login,10.0.13.3,64512,NG,ua-2,dev-user_03-2,s-user_03-200,1560,password,true,true
2026-01-05T10:30:00,user_04,login,10.1.14.4,64513,NG,ua-3,dev-user_04-0,s-user_04-201,600,password,true,true
2026-01-05T10:40:00,user_05,login,10.2.15.5,64514,NG,ua-0,dev-user_05-1,s-user_05-201,720,password,true,true
2026-01-05T10:50:00,user_06,login,10.3.16.6,64515,NG,ua-1,dev-user_06-2,s-user_06-201,840,password,true,true
2026-01-05T11:00:00,user_07,login,10.4.17.7,64510,NG,ua-2,dev-user_07-0,s-user_07-202,960,password,false,true
2026-01-05T11:10:00,user_08,login,10.5.18.8,64511,NG,ua-3,dev-user_08-1,s-user_08-202,1080,password,true,true
2026-01-05T11:20:00,user_09,login,10.6.0.9,64512,NG,ua-0,dev-user_09-2,s-user_09-202,1200,sso,true,true
2026-01-05T11:30:00,user_10,login,10.0.1.10,64513,NG,ua-1,dev-user_10-0,s-user_10-203,1320,password,true,true
2026-01-05T11:40:00,user_11,login,10.1.2.11,64514,NG,ua-2,dev-user_11-1,s-user_11-203,1440,password,true,true
2026-01-05T11:50:00,user_12,login,10.2.3.12,64515,US,ua-3,dev-user_12-2,s-user_12-203,1560,password,true,true
2026-01-05T12:00:00,user_13,login,10.3.4.13,64510,NG,ua-0,dev-user_13-0,s-user_13-204,600,password,false,true
2026-01-05T12:10:00,user_14,login,10.4.5.14,64511,NG,ua-1,dev-user_14-1,s-user_14-204,720,password,true,true
2026-01-05T12:20:00,user_15,login,10.5.6.15,64512,NG,ua-2,dev-user_15-2,s-user_15-204,840,password,true,true
2026-01-05T12:30:00,user_16,login,10.6.7.16,64513,NG,ua-3,dev-user_16-0,s-user_16-205,960,password,true,true
2026-01-05T12:40:00,user_17,login,10.0.8.17,64514,NG,ua-0,dev-user_17-1,s-user_17-205,1080,sso,true,true
2026-01-05T12:50:00,user_18,login,10.1.9.18,64515,NG,ua-1,dev-user_18-2,s-user_18-205,1200,password,true,true
2026-01-05T13:00:00,user_19,login,10.2.10.19,64510,NG,ua-2,dev-user_19-0,s-user_19-206,1320,password,false,true
2026-01-05T13:10:00,user_20,login,10.3.11.20,64511,NG,ua-3,dev-user_20-1,s-user_20-206,1440,password,true,true
2026-01-05T13:20:00,user_01,login,10.4.12.21,64512,NG,ua-0,dev-user_01-2,s-user_01-206,1560,password,true,true
2026-01-05T13:30:00,user_02,login,10.5.13.22,64513,NG,ua-1,dev-user_02-0,s-user_02-207,600,password,true,true
2026-01-05T13:40:00,user_03,login,10.6.14.23,64514,NG,ua-2,dev-user_03-1,s-user_03-207,720,password,true,true
2026-01-05T13:50:00,user_04,login,10.0.15.24,64515,NG,ua-3,dev-user_04-2,s-user_04-207,840,password,true,true
2026-01-05T14:00:00,user_05,login,10.1.16.25,64510,US,ua-0,dev-user_05-0,s-user_05-208,960,sso,false,true
2026-01-05T14:10:00,user_06,login,10.2.17.26,64511,NG,ua-1,dev-user_06-1,s-user_06-208,1080,password,true,true
2026-01-05T14:20:00,user_07,login,10.3.18.27,64512,NG,ua-2,dev-user_07-2,s-user_07-208,1200,password,true,true
2026-01-05T14:30:00,user_08,login,10.4.0.28,64513,NG,ua-3,dev-user_08-0,s-user_08-209,1320,password,true,true
2026-01-05T14:40:00,user_09,login,10.5.1.29,64514,NG,ua-0,dev-user_09-1,s-user_09-209,1440,password,true,true
2026-01-05T14:50:00,user_10,failed_login,10.6.2.30,64515,NG,ua-1,dev-user_10-2,s-user_10-209,1560,password,true,false
2026-01-05T15:00:00,user_11,login,10.0.3.31,64510,NG,ua-2,dev-user_11-0,s-user_11-210,600,password,false,true
2026-01-05T15:10:00,user_12,login,10.1.4.32,64511,NG,ua-3,dev-user_12-1,s-user_12-210,720,password,true,true
2026-01-05T15:20:00,user_13,login,10.2.5.33,64512,NG,ua-0,dev-user_13-2,s-user_13-210,840,sso,true,true
2026-01-05T15:30:00,user_14,login,10.3.6.34,64513,NG,ua-1,dev-user_14-0,s-user_14-211,960,password,true,true
2026-01-05T15:40:00,user_15,login,10.4.7.35,64514,NG,ua-2,dev-user_15-1,s-user_15-211,1080,password,true,true
2026-01-05T15:50:00,user_16,login,10.5.8.36,64515,NG,ua-3,dev-user_16-2,s-user_16-211,1200,password,true,true
2026-01-05T16:00:00,user_17,login,10.6.9.37,64510,NG,ua-0,dev-user_17-0,s-user_17-212,1320,password,false,true
2026-01-05T16:10:00,user_18,login,10.0.10.38,64511,US,ua-1,dev-user_18-1,s-user_18-212,1440,password,true,true
2026-01-05T16:20:00,user_19,login,10.1.11.39,64512,NG,ua-2,dev-user_19-2,s-user_19-212,1560,password,true,true
2026-01-05T16:30:00,user_20,login,10.2.12.40,64513,NG,ua-3,dev-user_20-0,s-user_20-213,600,password,true,true
2026-01-05T16:40:00,user_01,login,10.3.13.41,64514,NG,ua-0,dev-user_01-1,s-user_01-213,720,sso,true,true
2026-01-05T16:50:00,user_02,login,10.4.14.42,64515,NG,ua-1,dev-user_02-2,s-user_02-213,840,password,true,true
2026-01-05T17:00:00,user_03,login,10.5.15.43,64510,NG,ua-2,dev-user_03-0,s-user_03-214,960,password,false,true
2026-01-05T17:10:00,user_04,login,10.6.16.44,64511,NG,ua-3,dev-user_04-1,s-user_04-214,1080,password,true,true
2026-01-05T17:20:00,user_05,login,10.0.17.45,64512,NG,ua-0,dev-user_05-2,s-user_05-214,1200,password,true,true
2026-01-05T17:30:00,user_06,login,10.1.18.46,64513,NG,ua-1,dev-user_06-0,s-user_06-215,1320,password,true,true
2026-01-05T17:40:00,user_07,login,10.2.0.47,64514,NG,ua-2,dev-user_07-1,s-user_07-215,1440,password,true,true
2026-01-05T17:50:00,user_08,login,10.3.1.48,64515,NG,ua-3,dev-user_08-2,s-user_08-215,1560,password,true,true
2026-01-05T18:00:00,user_09,login,10.4.2.49,64510,NG,ua-0,dev-user_09-0,s-user_09-216,600,sso,false,true
2026-01-05T18:10:00,user_10,login,10.5.3.50,64511,NG,ua-1,dev-user_10-1,s-user_10-216,720,password,true,true
2026-01-05T18:20:00,user_11,login,10.6.4.51,64512,US,ua-2,dev-user_11-2,s-user_11-216,840,password,true,true
2026-01-05T18:30:00,user_12,login,10.0.5.52,64513,NG,ua-3,dev-user_12-0,s-user_12-217,960,password,true,true
2026-01-05T18:40:00,user_13,login,10.1.6.53,64514,NG,ua-0,dev-user_13-1,s-user_13-217,1080,password,true,true
